smiles,quantified_delivery
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC,3.276738857
CCCCCCCCCC(CCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC,2.980444819
CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC,3.795247108
CCCCCCCCC(CCCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC,3.572150934
CCCCCCCCC(CCCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC,3.881914222
CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC,4.510958382
CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC,4.241682
CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC,2.93193817
CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC,3.399497197
CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC,3.086930107
CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC,3.265814947
CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC,2.683080871
CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC,3.673849977
CCCCCCCC(CCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC,3.824368522
CCCCCCCC(CCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC,3.546069518
CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC,4.391182196
CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC,4.31284859
CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC,2.666401512
CCCCCCCC(CCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC,2.760415889
CCCCCCCC(CCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC,3.057249315
CCCCCCCC(CCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC,3.085346103
CCCCCCCC(CCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC,4.152531832
CCCCCCC(CCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC,3.442470497
CCCCCCC(CCCCCC)(C(=O)NCCCC)N(CC)CCCNCC,4.167189176
CCCCCCC(CCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC,4.195871367
CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC,4.375403632
CCCCCCC(CCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC,3.568430635
CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC,3.319526605
CCCCCCC(CCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC,2.625072125
CCCCCCC(CCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC,2.933093421
CCCCCCC(CCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC,4.476836095
CCCCCCC(CCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC,3.7758147
CCNCCCN(CC)C1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1,3.329495516
CCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCCCCC1,2.873008009
CCCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCCCCC1,2.560403832
CCNCCCN(CC)C1(C(=O)NCC(=O)OC)CCCCCCCCCCCCCC1,4.145126952
CCNCCCN(CC)C1(C(=O)NCC(=O)OCC)CCCCCCCCCCCCCC1,4.235111687
CCNCCCN(CC)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCCCCC1,4.600574504
CCNCCCN(CC)C1(C(=O)NC(C)C(=O)OC(C)(C)C)CCCCCCCCCCCCCC1,2.418249486
CCNCCCN(CC)C1(C(=O)NCCC(=O)OCC)CCCCCCCCCCCCCC1,3.101171727
CCNCCCN(CC)C1(C(=O)NCS(=O)(=O)c2ccc(C)cc2)CCCCCCCCCCCCCC1,4.336978561
CCNCCCN(CC)C1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1,3.826011001
CCNCCCN(CC)C1(C(=O)NC(C)(C)C)CCCCCCCCCCC1,4.614336942
CCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCC1,3.712141369
CCCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCC1,4.240262614
CCNCCCN(CC)C1(C(=O)NCC(=O)OC)CCCCCCCCCCC1,3.077680856
CCNCCCN(CC)C1(C(=O)NCC(=O)OCC)CCCCCCCCCCC1,3.69156083
CCNCCCN(CC)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCC1,3.103310002
CCNCCCN(CC)C1(C(=O)NC(C)C(=O)OC(C)(C)C)CCCCCCCCCCC1,3.635680394
CCNCCCN(CC)C1(C(=O)NCCC(=O)OCC)CCCCCCCCCCC1,3.007062669
CCNCCCN(CC)C1(C(=O)NCS(=O)(=O)c2ccc(C)cc2)CCCCCCCCCCC1,1.614489098
CCNCCCN(CC)C1(C(=O)NC2CCCCC2)CCCCCCCCCCC1,3.558222062
